#r-i 					  g-r 						i-z 
1.763621951219514372e+00 1.225186502501345309e+00 8.144088428905187360e-01
1.764621951219514262e+00 1.225293846914842444e+00 8.149071480133888157e-01
1.765621951219514152e+00 1.225401191328339578e+00 8.154437933720481979e-01
1.766621951219514486e+00 1.225508535741836713e+00 8.159804387307078022e-01
1.767621951219514376e+00 1.225615880155333848e+00 8.165170840893671844e-01
1.768621951219514266e+00 1.225723224568830982e+00 8.170537294480265667e-01
1.769621951219514600e+00 1.225830568982328117e+00 8.175903748066861709e-01
1.770621951219514489e+00 1.225937913395825030e+00 8.181270201653454421e-01
1.771621951219514379e+00 1.226045257809322164e+00 8.186636655240048244e-01
1.772621951219514269e+00 1.226152602222819299e+00 8.192003108826642066e-01
1.773621951219514159e+00 1.226259946636316434e+00 8.197369562413235888e-01
1.774621951219514493e+00 1.226367291049813568e+00 8.202736015999831931e-01
1.775621951219514383e+00 1.226474635463310703e+00 8.208102469586425753e-01
1.776621951219514273e+00 1.226581979876807615e+00 8.213468923173019576e-01
1.777621951219514607e+00 1.226689324290304750e+00 8.218835376759615619e-01
1.778621951219514497e+00 1.226796668703801885e+00 8.224201830346208331e-01
1.779621951219514386e+00 1.226897723764761583e+00 8.229568283932802153e-01
1.780621951219514276e+00 1.226986197807042878e+00 8.234934737519395975e-01
1.781621951219514166e+00 1.227074671849323950e+00 8.240301191105989798e-01
1.782621951219514500e+00 1.227163145891605245e+00 8.245667644692585840e-01
1.783621951219514390e+00 1.227251619933886317e+00 8.251034098279179663e-01
1.784621951219514280e+00 1.227340093976167612e+00 8.256400551865773485e-01
1.785621951219514614e+00 1.227428568018448685e+00 8.261767005452369528e-01
1.786621951219514504e+00 1.227517042060729979e+00 8.267133459038963350e-01
1.787621951219514393e+00 1.227605516103011052e+00 8.272499912625556062e-01
1.788621951219514283e+00 1.227693990145292124e+00 8.277866366212149885e-01
1.789621951219514173e+00 1.227782464187573419e+00 8.283232819798743707e-01
1.790621951219514507e+00 1.227870938229854492e+00 8.288599273385339750e-01
1.791621951219514397e+00 1.227959412272135786e+00 8.293965726971933572e-01
1.792621951219514287e+00 1.228047886314416859e+00 8.299332180558527394e-01
1.793621951219514621e+00 1.228136360356698153e+00 8.304698634145123437e-01
1.794621951219514511e+00 1.228224834398979226e+00 8.310065087731717259e-01
1.795621951219514401e+00 1.228313308441260521e+00 8.315431541318309971e-01
1.796621951219514290e+00 1.228401782483541593e+00 8.320797994904903794e-01
1.797621951219514180e+00 1.228490256525822666e+00 8.325495133778553214e-01
1.798621951219514514e+00 1.228578730568103961e+00 8.329776541020234015e-01
1.799621951219514404e+00 1.228667204610385033e+00 8.334057948261911486e-01
1.800621951219514294e+00 1.228755678652666328e+00 8.338339355503590067e-01
1.801621951219514628e+00 1.228844152694947400e+00 8.342620762745269758e-01
1.802621951219514518e+00 1.228932626737228695e+00 8.346902169986947229e-01
1.803621951219514408e+00 1.229021100779509768e+00 8.351183577228625809e-01
1.804621951219514298e+00 1.229109574821791062e+00 8.355464984470303280e-01
1.805621951219514187e+00 1.229198048864072135e+00 8.359746391711981861e-01
1.806621951219514521e+00 1.229286522906353429e+00 8.364027798953661552e-01
1.807621951219514411e+00 1.229374996948634502e+00 8.368309206195339023e-01
1.808621951219514301e+00 1.229463470990915575e+00 8.372590613437017604e-01
1.809621951219514635e+00 1.229551945033196869e+00 8.376872020678697295e-01
1.810621951219514525e+00 1.229640419075477942e+00 8.381153427920375876e-01
1.811621951219514415e+00 1.229728893117759236e+00 8.385434835162053346e-01
1.812621951219514305e+00 1.229853590679526709e+00 8.389716242403731927e-01
1.813621951219514195e+00 1.229984523057043644e+00 8.393997649645409398e-01
1.814621951219514528e+00 1.230115455434560801e+00 8.398279056887089089e-01
1.815621951219514418e+00 1.230246387812077735e+00 8.402560464128767670e-01
1.816621951219514308e+00 1.230377320189594670e+00 8.406841871370445141e-01
1.817621951219514642e+00 1.230508252567111827e+00 8.411123278612124832e-01
1.818621951219514532e+00 1.230639184944628761e+00 8.415404685853803413e-01
1.819621951219514422e+00 1.230770117322145696e+00 8.419686093095481993e-01
1.820621951219514312e+00 1.230901049699662630e+00 8.423967500337159464e-01
1.821621951219514202e+00 1.231031982077179787e+00 8.428248907578836935e-01
1.822621951219514536e+00 1.231162914454696722e+00 8.432530314820517736e-01
1.823621951219514425e+00 1.231293846832213656e+00 8.436811722062195207e-01
1.824621951219514315e+00 1.231424779209730813e+00 8.441093129303873788e-01
1.825621951219514649e+00 1.231555711587247748e+00 8.445374536545553479e-01
1.826621951219514539e+00 1.231686643964764682e+00 8.449655943787230949e-01
1.827621951219514429e+00 1.231817576342281839e+00 8.453937351028909530e-01
1.828621951219514319e+00 1.231948508719798774e+00 8.458218758270587001e-01
1.829621951219514209e+00 1.232079441097315708e+00 8.462500165512265582e-01
1.830621951219514543e+00 1.232210373474832865e+00 8.466781572753945273e-01
1.831621951219514433e+00 1.232341305852349800e+00 8.471062979995622744e-01
1.832621951219514322e+00 1.232472238229866734e+00 8.475344387237301325e-01
1.833621951219514656e+00 1.232603170607383891e+00 8.479625794478981016e-01
1.834621951219514546e+00 1.232734102984900826e+00 8.483907201720658486e-01
1.835621951219514436e+00 1.232865035362417760e+00 8.488188608962337067e-01
1.836621951219514326e+00 1.232995967739934695e+00 8.492470016204014538e-01
1.837621951219514216e+00 1.233126900117451852e+00 8.496751423445693119e-01
1.838621951219514550e+00 1.233257832494968786e+00 8.501032830687372810e-01
1.839621951219514440e+00 1.233388764872485721e+00 8.505314237929050281e-01
1.840621951219514330e+00 1.233519697250002878e+00 8.509595645170728861e-01
1.841621951219514663e+00 1.233650629627519812e+00 8.513877052412408553e-01
1.842621951219514553e+00 1.233781562005036747e+00 8.518158459654086023e-01
1.843621951219514443e+00 1.233912494382553904e+00 8.522439866895764604e-01
1.844621951219514333e+00 1.234029348839601692e+00 8.526721274137442075e-01
1.845621951219514223e+00 1.234122540474686724e+00 8.531002681379120656e-01
1.846621951219514557e+00 1.234215732109771979e+00 8.535284088620800347e-01
1.847621951219514447e+00 1.234308923744857234e+00 8.539565495862477817e-01
1.848621951219514337e+00 1.234402115379942266e+00 8.543846903104156398e-01
1.849621951219514671e+00 1.234495307015027521e+00 8.548128310345836089e-01
1.850621951219514560e+00 1.234588498650112554e+00 8.552409717587513560e-01
1.851621951219514450e+00 1.234681690285197808e+00 8.556691124829192141e-01
1.852621951219514340e+00 1.234774881920283063e+00 8.560972532070869612e-01
1.853621951219514230e+00 1.234868073555368095e+00 8.565253939312548193e-01
1.854621951219514564e+00 1.234961265190453350e+00 8.569535346554227884e-01
1.855621951219514454e+00 1.235054456825538383e+00 8.573816753795905354e-01
1.856621951219514344e+00 1.235147648460623637e+00 8.578098161037583935e-01
1.857621951219514678e+00 1.235240840095708892e+00 8.582379568279263626e-01
1.858621951219514568e+00 1.235334031730793924e+00 8.586660975520941097e-01
1.859621951219514457e+00 1.235427223365879179e+00 8.590942382762619678e-01
1.860621951219514347e+00 1.235520415000964212e+00 8.595223790004297149e-01
1.861621951219514237e+00 1.235613606636049466e+00 8.599505197245975729e-01
1.862621951219514571e+00 1.235706798271134499e+00 8.604529996302126005e-01
1.863621951219514461e+00 1.235799989906219754e+00 8.609943625816759427e-01
1.864621951219514351e+00 1.235893181541304786e+00 8.615357255331393960e-01
1.865621951219514685e+00 1.235986373176390041e+00 8.620770884846029602e-01
1.866621951219514575e+00 1.236079564811475295e+00 8.626184514360663025e-01
1.867621951219514465e+00 1.236172756446560328e+00 8.631598143875296447e-01
1.868621951219514354e+00 1.236265948081645583e+00 8.637011773389929870e-01
1.869621951219514244e+00 1.236359139716730615e+00 8.642425402904563292e-01
1.870621951219514578e+00 1.236452331351815870e+00 8.647839032419198935e-01
1.871621951219514468e+00 1.236545522986900902e+00 8.653252661933832357e-01
1.872621951219514358e+00 1.236638714621986157e+00 8.658666291448465779e-01
1.873621951219514692e+00 1.236731906257071412e+00 8.664079920963101422e-01
1.874621951219514582e+00 1.236825097892156444e+00 8.669493550477734845e-01
1.875621951219514472e+00 1.236918289527241699e+00 8.674907179992368267e-01
1.876621951219514361e+00 1.237011481162326731e+00 8.680320809507002799e-01
1.877621951219514251e+00 1.237096248322566483e+00 8.685734439021636222e-01
1.878621951219514585e+00 1.237180004772043596e+00 8.691148068536271865e-01
1.879621951219514475e+00 1.237263761221520708e+00 8.696561698050905287e-01
1.880621951219514365e+00 1.237347517670998043e+00 8.701975327565538709e-01
1.881621951219514699e+00 1.237431274120475155e+00 8.707388957080174352e-01
1.882621951219514589e+00 1.237515030569952490e+00 8.712802586594807774e-01
1.883621951219514479e+00 1.237598787019429603e+00 8.718216216109441197e-01
1.884621951219514369e+00 1.237682543468906715e+00 8.723629845624074619e-01
1.885621951219514258e+00 1.237766299918384050e+00 8.729043475138708041e-01
1.886621951219514592e+00 1.237850056367861162e+00 8.734457104653343684e-01
1.887621951219514482e+00 1.237933812817338275e+00 8.739870734167978217e-01
1.888621951219514372e+00 1.238017569266815610e+00 8.745284363682611639e-01
1.889621951219514706e+00 1.238101325716292722e+00 8.750697993197247282e-01
1.890621951219514596e+00 1.238185082165770057e+00 8.756111622711880704e-01
1.891621951219514486e+00 1.238268838615247169e+00 8.761525252226514127e-01
1.892621951219514376e+00 1.238352595064724282e+00 8.766938881741147549e-01
1.893621951219514266e+00 1.238436351514201617e+00 8.772352511255780971e-01
1.894621951219514600e+00 1.238520107963678729e+00 8.777657932611423464e-01
1.895621951219514489e+00 1.238603864413155842e+00 8.782458275061539865e-01
1.896621951219514379e+00 1.238687620862633176e+00 8.787258617511655157e-01
1.897621951219514713e+00 1.238771377312110289e+00 8.792058959961773779e-01
1.898621951219514603e+00 1.238855133761587624e+00 8.796859302411889070e-01
1.899621951219514493e+00 1.238938890211064736e+00 8.801659644862005472e-01
1.900621951219514383e+00 1.239022646660541849e+00 8.806459987312121873e-01
1.901621951219514273e+00 1.239106403110019183e+00 8.811260329762237165e-01
1.902621951219514607e+00 1.239190159559496296e+00 8.816060672212355787e-01
1.903621951219514497e+00 1.239273916008973409e+00 8.820861014662471078e-01
1.904621951219514386e+00 1.239357672458450743e+00 8.825661357112587480e-01
1.905621951219514720e+00 1.239441428907927856e+00 8.830461699562704991e-01
1.906621951219514610e+00 1.239525185357405190e+00 8.835262042012821393e-01
1.907621951219514500e+00 1.239608941806882303e+00 8.840062384462936684e-01
1.908621951219514390e+00 1.239692698256359416e+00 8.844862726913053086e-01
1.909621951219514280e+00 1.239776454705836750e+00 8.849663069363169488e-01
1.910621951219514614e+00 1.239860211155313863e+00 8.854463411813286999e-01
1.911621951219514504e+00 1.239943967604790975e+00 8.859263754263403401e-01
1.912621951219514393e+00 1.240027724054268310e+00 8.864064096713518692e-01
1.913621951219514727e+00 1.240111480503745423e+00 8.868864439163637314e-01
1.914621951219514617e+00 1.240195236953222757e+00 8.873664781613752606e-01
1.915621951219514507e+00 1.240278993402699870e+00 8.878465124063869007e-01
1.916621951219514397e+00 1.240362749852176982e+00 8.883265466513984299e-01
1.917621951219514287e+00 1.240446506301654095e+00 8.888065808964100700e-01
1.918621951219514621e+00 1.240530262751131430e+00 8.892866151414218212e-01
1.919621951219514511e+00 1.240614019200608542e+00 8.897666493864334614e-01
1.920621951219514401e+00 1.240697775650085877e+00 8.902466836314451015e-01
1.921621951219514735e+00 1.240781532099562989e+00 8.907267178764568527e-01
1.922621951219514624e+00 1.240865288549040102e+00 8.912067521214684929e-01
1.923621951219514514e+00 1.240949044998517437e+00 8.916867863664800220e-01
1.924621951219514404e+00 1.241032801447994549e+00 8.921668206114916622e-01
1.925621951219514294e+00 1.241116557897471662e+00 8.926468548565031913e-01
1.926621951219514628e+00 1.241200314346948996e+00 8.931268891015150535e-01
1.927621951219514518e+00 1.241284070796426109e+00 8.935034500102615462e-01
1.928621951219514408e+00 1.241367827245903221e+00 8.938348800819477802e-01
1.929621951219514742e+00 1.241451583695380556e+00 8.941663101536341252e-01
1.930621951219514632e+00 1.241535340144857669e+00 8.944977402253202481e-01
1.931621951219514521e+00 1.241619096594334781e+00 8.948291702970064820e-01
1.932621951219514411e+00 1.241702853043812116e+00 8.951606003686926050e-01
1.933621951219514301e+00 1.241786609493289228e+00 8.954920304403788389e-01
1.934621951219514635e+00 1.241870365942766563e+00 8.958234605120651839e-01
1.935621951219514525e+00 1.241954122392243676e+00 8.961548905837513068e-01
1.936621951219514415e+00 1.242037878841720788e+00 8.964863206554375408e-01
1.937621951219514749e+00 1.242121635291198123e+00 8.968177507271238857e-01
1.938621951219514639e+00 1.242205391740675235e+00 8.971491807988100087e-01
1.939621951219514528e+00 1.242289148190152348e+00 8.974806108704962426e-01
1.940621951219514418e+00 1.242372904639629683e+00 8.978120409421824766e-01
1.941621951219514308e+00 1.242456661089106795e+00 8.981434710138685995e-01
1.942621951219514642e+00 1.242580014292707924e+00 8.984749010855549445e-01
1.943621951219514532e+00 1.242706229077420899e+00 8.988063311572411784e-01
1.944621951219514422e+00 1.242832443862133873e+00 8.991377612289273014e-01
1.945621951219514756e+00 1.242958658646846848e+00 8.994691913006136463e-01
1.946621951219514646e+00 1.243084873431560045e+00 8.998006213722998803e-01
1.947621951219514536e+00 1.243211088216273019e+00 9.001320514439860032e-01
1.948621951219514425e+00 1.243337303000985994e+00 9.004634815156722372e-01
1.949621951219514315e+00 1.243463517785698969e+00 9.007949115873583601e-01
1.950621951219514649e+00 1.243589732570412165e+00 9.011263416590447051e-01
1.951621951219514539e+00 1.243715947355125140e+00 9.014577717307309390e-01
1.952621951219514429e+00 1.243842162139838114e+00 9.017892018024170619e-01
1.953621951219514763e+00 1.243968376924551089e+00 9.021206318741034069e-01
1.954621951219514653e+00 1.244094591709264064e+00 9.024520619457896409e-01
1.955621951219514543e+00 1.244220806493977260e+00 9.027834920174757638e-01
1.956621951219514433e+00 1.244347021278690235e+00 9.031149220891619978e-01
1.957621951219514322e+00 1.244473236063403210e+00 9.034463521608481207e-01
1.958621951219514656e+00 1.244599450848116184e+00 9.037777822325344657e-01
1.959621951219514546e+00 1.244725665632829381e+00 9.041723682072838608e-01
1.960621951219514436e+00 1.244851880417542356e+00 9.047959652764480110e-01
1.961621951219514770e+00 1.244978095202255330e+00 9.054195623456123831e-01
1.962621951219514660e+00 1.245104309986968305e+00 9.060431594147765333e-01
1.963621951219514550e+00 1.245230524771681502e+00 9.066667564839406834e-01
1.964621951219514440e+00 1.245356739556394476e+00 9.072903535531048336e-01
1.965621951219514330e+00 1.245482954341107451e+00 9.079139506222689837e-01
1.966621951219514663e+00 1.245609169125820426e+00 9.085375476914333559e-01
1.967621951219514553e+00 1.245735383910533622e+00 9.091611447605975060e-01
1.968621951219514443e+00 1.245861598695246597e+00 9.097847418297615452e-01
1.969621951219514777e+00 1.245987813479959572e+00 9.104083388989260284e-01
1.970621951219514667e+00 1.246114028264672546e+00 9.110319359680900675e-01
1.971621951219514557e+00 1.246240243049385521e+00 9.116555330372542176e-01
1.972621951219514447e+00 1.246366457834098718e+00 9.122791301064183678e-01
1.973621951219514337e+00 1.246492672618811692e+00 9.129027271755825179e-01
1.974621951219514671e+00 1.246637113124579033e+00 9.135263242447468901e-01
